date,Temperature,Salinity
2021-01-17T11:11:10Z,28.76,33.30662137
2021-01-17T11:11:20Z,28.77,33.29103901
2021-01-17T11:11:30Z,28.754,33.30951354
2021-01-17T11:11:40Z,28.745,33.28963989
2021-01-17T11:11:50Z,28.712,33.30216093
2021-01-17T11:12:00Z,28.686,33.46420587
2021-01-17T11:12:10Z,28.679,33.46879465
2021-01-17T11:12:20Z,28.678,33.47083316
2021-01-17T11:12:30Z,28.682,33.45901522
2021-01-17T11:12:40Z,28.685,33.4732585
2021-01-17T11:12:50Z,28.687,33.46685019
2021-01-17T11:13:00Z,28.692,33.46232076
2021-01-17T11:13:10Z,28.693,33.44128373
2021-01-17T11:13:20Z,28.706,33.42782296
2021-01-17T11:13:30Z,28.677,30.40766239
2021-01-17T11:13:40Z,28.533,27.2801201
2021-01-17T11:13:50Z,28.682,33.51143215
2021-01-17T11:14:00Z,28.662,33.52318737
2021-01-17T11:14:10Z,28.677,33.52098292
2021-01-17T11:14:20Z,28.685,33.52006595
2021-01-17T11:14:30Z,28.684,33.50970949
2021-01-17T11:14:40Z,28.697,33.5125869
2021-01-17T11:14:50Z,28.691,33.49907929
2021-01-17T11:15:00Z,28.687,33.51127654
2021-01-17T11:15:10Z,28.703,33.49165971
2021-01-17T11:15:20Z,28.719,33.49040264
2021-01-17T11:15:30Z,28.732,33.48794634
2021-01-17T11:15:40Z,28.743,33.48289928
2021-01-17T11:15:50Z,28.743,33.47219844
2021-01-17T11:16:00Z,28.733,33.47689477
2021-01-17T11:16:10Z,28.725,33.4801764
2021-01-17T11:16:20Z,28.734,33.49492082
2021-01-17T11:16:30Z,28.746,33.49213802
2021-01-17T11:16:40Z,28.75,33.48732729
2021-01-17T11:16:50Z,28.76,33.47795166
2021-01-17T11:17:00Z,28.748,33.47838764
2021-01-17T11:17:10Z,28.74,33.48834207
2021-01-17T11:17:20Z,28.737,33.48212171
2021-01-17T11:17:30Z,28.742,33.48226344
2021-01-17T11:17:40Z,28.733,33.48156356
2021-01-17T11:17:50Z,28.729,33.48972786
2021-01-17T11:18:00Z,28.711,33.50272728
2021-01-17T11:18:10Z,28.696,33.50159772
2021-01-17T11:18:20Z,28.708,33.50183308
2021-01-17T11:18:30Z,28.708,33.49047916
2021-01-17T11:18:40Z,28.715,33.50693188
2021-01-17T11:18:50Z,28.717,33.48616173
2021-01-17T11:19:00Z,28.716,33.49756311
2021-01-17T11:19:10Z,28.714,33.49394924
2021-01-17T11:19:20Z,28.714,33.49595227
2021-01-17T11:19:30Z,28.719,33.49511163
2021-01-17T11:19:40Z,28.725,33.48855931
2021-01-17T11:19:50Z,28.72,33.48672727
2021-01-17T11:20:00Z,28.71,33.4847474
2021-01-17T11:20:10Z,28.714,33.4912931
2021-01-17T11:20:20Z,28.718,33.4714322
2021-01-17T11:20:30Z,28.72,33.47270481
2021-01-17T11:20:40Z,28.737,33.46342747
2021-01-17T11:20:50Z,28.736,33.48215639
2021-01-17T11:21:00Z,28.735,33.45749723
2021-01-17T11:21:10Z,28.722,33.48167441
2021-01-17T11:21:20Z,28.731,33.47836982
2021-01-17T11:21:30Z,28.733,33.49331235
2021-01-17T11:21:40Z,28.736,30.39114489
2021-01-17T11:21:50Z,28.735,33.48923686
2021-01-17T11:22:00Z,28.738,33.49112411
2021-01-17T11:22:10Z,28.727,33.49619269
2021-01-17T11:22:20Z,28.729,33.4897763
2021-01-17T11:22:30Z,28.725,33.49526474
2021-01-17T11:22:40Z,28.739,33.4984559
2021-01-17T11:22:50Z,28.746,33.48150254
2021-01-17T11:23:00Z,28.77,33.3256654
2021-01-17T11:23:10Z,28.779,33.09787194
2021-01-17T11:23:20Z,28.779,32.83709879
2021-01-17T11:23:30Z,28.762,33.18164826
2021-01-17T11:23:40Z,28.767,33.31765468
2021-01-17T11:23:50Z,28.761,33.30893213
2021-01-17T11:24:00Z,28.731,30.47630852
2021-01-17T11:24:10Z,28.74,33.46840665
2021-01-17T11:24:20Z,28.755,33.39548156
2021-01-17T11:24:30Z,28.788,33.38999101
2021-01-17T11:24:40Z,28.802,33.38051987
2021-01-17T11:24:50Z,28.807,33.37070094
2021-01-17T11:25:00Z,28.816,33.3567636
2021-01-17T11:25:10Z,28.806,33.37040377
2021-01-17T11:25:20Z,28.808,33.37133152
2021-01-17T11:25:30Z,28.827,33.36435684
2021-01-17T11:25:40Z,28.834,33.35247927
2021-01-17T11:25:50Z,28.851,33.34524969
2021-01-17T11:26:00Z,28.876,33.32812837
2021-01-17T11:26:10Z,28.879,33.32735182
2021-01-17T11:26:20Z,28.89,33.32066901
2021-01-17T11:26:30Z,28.896,33.31515395
2021-01-17T11:26:40Z,28.896,33.31980119
2021-01-17T11:26:50Z,28.895,33.30290538
2021-01-17T11:27:00Z,28.896,33.29524708
2021-01-17T11:27:10Z,28.883,33.29933339
2021-01-17T11:27:20Z,28.889,33.2944927
2021-01-17T11:27:30Z,28.89,33.29811461
2021-01-17T11:27:40Z,28.885,33.28966071
2021-01-17T11:27:50Z,28.882,33.29838237
2021-01-17T11:28:00Z,28.888,33.29220573
2021-01-17T11:28:10Z,28.886,33.30055528
2021-01-17T11:28:20Z,28.89,32.79178167
2021-01-17T11:28:30Z,28.89,32.44307961
2021-01-17T11:28:40Z,28.888,32.43205114
2021-01-17T11:28:50Z,28.886,32.60717806
2021-01-17T11:29:00Z,28.897,32.60664997
2021-01-17T11:29:10Z,28.905,32.609278
2021-01-17T11:29:20Z,28.905,32.60728842
2021-01-17T11:29:30Z,28.915,32.3874489
2021-01-17T11:29:40Z,28.955,32.25907559
2021-01-17T11:29:50Z,28.98,32.24190445
2021-01-17T11:30:00Z,28.987,32.19371314
2021-01-17T11:30:10Z,28.951,32.55095837
2021-01-17T11:30:20Z,28.931,32.57450741
2021-01-17T11:30:30Z,28.917,32.61593989
2021-01-17T11:30:40Z,28.922,32.58805193
2021-01-17T11:30:50Z,28.931,32.57963039
2021-01-17T11:31:00Z,28.93,32.55211295
2021-01-17T11:31:10Z,28.92,32.56117864
2021-01-17T11:31:20Z,28.922,32.56782746
2021-01-17T11:31:30Z,28.918,32.55362932
2021-01-17T11:31:40Z,28.902,32.54098256
2021-01-17T11:31:50Z,28.902,32.63268145
2021-01-17T11:32:00Z,28.922,33.00955799
2021-01-17T11:32:10Z,28.928,33.54561442
2021-01-17T11:32:20Z,28.939,33.5802056
2021-01-17T11:32:30Z,28.945,33.57127209
2021-01-17T11:32:40Z,28.938,33.58765822
2021-01-17T11:32:50Z,28.936,33.58569338
2021-01-17T11:33:00Z,28.936,33.57793989
2021-01-17T11:33:10Z,28.92,33.58885687
2021-01-17T11:33:20Z,28.933,33.56391605
2021-01-17T11:33:30Z,28.924,33.56318127
2021-01-17T11:33:40Z,28.936,33.5631452
2021-01-17T11:33:50Z,28.943,33.55991581
2021-01-17T11:34:00Z,28.942,33.56329415
2021-01-17T11:34:10Z,28.95,33.54825507
2021-01-17T11:34:20Z,28.962,33.55296424
2021-01-17T11:34:30Z,28.964,33.53943128
2021-01-17T11:34:40Z,28.974,33.53175027
2021-01-17T11:34:50Z,28.978,33.53164646
2021-01-17T11:35:00Z,28.983,33.53182587
2021-01-17T11:35:10Z,28.97,33.53824721
2021-01-17T11:35:20Z,28.978,33.52593086
2021-01-17T11:35:30Z,28.976,33.5300288
2021-01-17T11:35:40Z,28.962,33.54421843
2021-01-17T11:35:50Z,28.947,33.54499917
2021-01-17T11:36:00Z,28.912,33.56723742
2021-01-17T11:36:10Z,28.914,33.55039118
2021-01-17T11:36:20Z,28.91,33.43651222
2021-01-17T11:36:30Z,28.935,32.71618176
2021-01-17T11:36:40Z,28.93,32.63099197
2021-01-17T11:36:50Z,28.879,32.65557954
2021-01-17T11:37:00Z,28.871,32.64496776
2021-01-17T11:37:10Z,28.869,32.64730426
2021-01-17T11:37:20Z,28.846,32.94213052
2021-01-17T11:37:30Z,28.848,33.48510867
2021-01-17T11:37:40Z,28.86,33.47468975
2021-01-17T11:37:50Z,28.858,33.46540265
2021-01-17T11:38:00Z,28.892,33.44490883
2021-01-17T11:38:10Z,28.896,33.44508524
2021-01-17T11:38:20Z,28.901,33.43759887
2021-01-17T11:38:30Z,28.971,33.40999445
2021-01-17T11:38:40Z,29.05,33.37317
2021-01-17T11:38:50Z,29.068,33.36763881
2021-01-17T11:39:00Z,29.075,33.34708
2021-01-17T11:39:10Z,29.072,33.35649781
2021-01-17T11:39:20Z,29.082,33.34554039
2021-01-17T11:39:30Z,29.084,33.34213322
2021-01-17T11:39:40Z,29.09,33.32497552
2021-01-17T11:39:50Z,29.088,33.33136069
2021-01-17T11:40:00Z,29.088,33.32302187
2021-01-17T11:40:10Z,29.077,33.33434874
2021-01-17T11:40:20Z,29.066,33.33436364
2021-01-17T11:40:30Z,29.068,33.33663163
2021-01-17T11:40:40Z,29.069,33.32959695
2021-01-17T11:40:50Z,29.076,33.31872884
2021-01-17T11:41:00Z,29.082,33.30357783
2021-01-17T11:41:10Z,29.098,33.29844793
2021-01-17T11:41:20Z,29.099,33.31336502
2021-01-17T11:41:30Z,29.095,33.31816652
2021-01-17T11:41:40Z,29.105,33.32547256
2021-01-17T11:41:50Z,29.12,33.32503909
2021-01-17T11:42:00Z,29.112,33.32493848
2021-01-17T11:42:10Z,29.099,33.34468227
2021-01-17T11:42:20Z,29.093,33.34850422
2021-01-17T11:42:30Z,29.073,33.36510973
2021-01-17T11:42:40Z,29.068,33.36393619
2021-01-17T11:42:50Z,29.09,33.35294216
2021-01-17T11:43:00Z,29.08,33.3585694
2021-01-17T11:43:10Z,29.08,33.35492426
2021-01-17T11:43:20Z,29.069,33.369592
2021-01-17T11:43:30Z,29.069,33.36325593
2021-01-17T11:43:40Z,29.084,33.35579783
2021-01-17T11:43:50Z,29.109,33.34137889
2021-01-17T11:44:00Z,29.103,33.3562322
2021-01-17T11:44:10Z,29.09,33.36629512
2021-01-17T11:44:20Z,29.081,33.38190719
2021-01-17T11:44:30Z,29.081,33.36324603
2021-01-17T11:44:40Z,29.114,33.35892305
2021-01-17T11:44:50Z,29.121,33.35271712
2021-01-17T11:45:00Z,29.11,33.35604081
2021-01-17T11:45:10Z,29.116,33.34919063
2021-01-17T11:45:20Z,29.125,33.34524881
2021-01-17T11:45:30Z,29.129,33.335826
2021-01-17T11:45:40Z,29.132,33.33372453
2021-01-17T11:45:50Z,29.142,33.32377188
2021-01-17T11:46:00Z,29.168,33.3183428
2021-01-17T11:46:10Z,29.204,33.29500624
2021-01-17T11:46:20Z,29.196,33.29158174
2021-01-17T11:46:30Z,29.111,33.33901726
2021-01-17T11:46:40Z,29.101,33.34831395
2021-01-17T11:46:50Z,29.096,33.36245989
2021-01-17T11:47:00Z,29.095,33.35883754
2021-01-17T11:47:10Z,29.098,33.35172668
2021-01-17T11:47:20Z,29.114,33.34725644
2021-01-17T11:47:30Z,29.124,33.34864161
2021-01-17T11:47:40Z,29.123,33.33965864
2021-01-17T11:47:50Z,29.106,33.34750659
2021-01-17T11:48:00Z,29.109,33.33874549
2021-01-17T11:48:10Z,29.101,33.34097932
2021-01-17T11:48:20Z,29.161,33.31690552
2021-01-17T11:48:30Z,29.3,33.26869627
2021-01-17T11:48:40Z,29.357,33.24021017
2021-01-17T11:48:50Z,29.362,33.16105668
2021-01-17T11:49:00Z,29.347,33.15715132
2021-01-17T11:49:10Z,29.337,33.15611505
2021-01-17T11:49:20Z,29.326,33.15838538
2021-01-17T11:49:30Z,29.308,33.16784402
2021-01-17T11:49:40Z,29.323,33.15416678
2021-01-17T11:49:50Z,29.32,33.14863624
2021-01-17T11:50:00Z,29.328,33.15302901
2021-01-17T11:50:10Z,29.365,33.12486596
2021-01-17T11:50:20Z,29.374,33.14977745
2021-01-17T11:50:30Z,29.392,33.1171776
2021-01-17T11:50:40Z,29.416,33.08477154
2021-01-17T11:50:50Z,29.422,33.07305865
2021-01-17T11:51:00Z,29.428,33.07980977
2021-01-17T11:51:10Z,29.439,33.07489294
2021-01-17T11:51:20Z,29.44,33.08115814
2021-01-17T11:51:30Z,29.446,33.07901287
2021-01-17T11:51:40Z,29.463,33.05873902
2021-01-17T11:51:50Z,29.48,33.0566454
2021-01-17T11:52:00Z,29.492,33.0417992
2021-01-17T11:52:10Z,29.514,33.03695413
2021-01-17T11:52:20Z,29.529,33.03987236
2021-01-17T11:52:30Z,29.529,33.0385435
2021-01-17T11:52:40Z,29.534,33.03873803
2021-01-17T11:52:50Z,29.548,33.03045084
2021-01-17T11:53:00Z,29.557,33.03750921
2021-01-17T11:53:10Z,29.552,33.01880686
2021-01-17T11:53:20Z,29.56,33.02619623
2021-01-17T11:53:30Z,29.56,33.03148401
2021-01-17T11:53:40Z,29.578,33.02972346
2021-01-17T11:53:50Z,29.586,33.0222695
2021-01-17T11:54:00Z,29.589,33.01193556
2021-01-17T11:54:10Z,29.584,32.99855906
2021-01-17T11:54:20Z,29.514,33.02539051
2021-01-17T11:54:30Z,29.521,33.02093149
2021-01-17T11:54:40Z,29.499,33.03436132
2021-01-17T11:54:50Z,29.496,33.02686289
2021-01-17T11:55:00Z,29.494,33.02524955
2021-01-17T11:55:10Z,29.512,33.00466643
2021-01-17T11:55:20Z,29.522,32.99682966
2021-01-17T11:55:30Z,29.525,32.99478687
2021-01-17T11:55:40Z,29.523,32.9882562
2021-01-17T11:55:50Z,29.527,32.98651029
2021-01-17T11:56:00Z,29.53,32.9633962
2021-01-17T11:56:10Z,29.519,32.97157056
2021-01-17T11:56:20Z,29.491,29.98757085
2021-01-17T11:56:30Z,29.493,33.15962502
2021-01-17T11:56:40Z,29.485,33.15517685
2021-01-17T11:56:50Z,29.465,33.16996211
2021-01-17T11:57:00Z,29.452,33.17525591
2021-01-17T11:57:10Z,29.433,33.17143469
2021-01-17T11:57:20Z,29.455,33.17187439
2021-01-17T11:57:30Z,29.486,33.13824792
2021-01-17T11:57:40Z,29.487,33.15147537
2021-01-17T11:57:50Z,29.487,33.13589039
2021-01-17T11:58:00Z,29.457,33.15457404
2021-01-17T11:58:10Z,29.411,33.16671213
2021-01-17T11:58:20Z,29.387,33.18195024
2021-01-17T11:58:30Z,29.392,33.16621963
2021-01-17T11:58:40Z,29.406,33.16186037
2021-01-17T11:58:50Z,29.401,33.17195197
2021-01-17T11:59:00Z,29.418,33.16253698
